Book	Chapter	Verse	ID	SupportReference	OrigQuote	Occurrence	GLQuote	OccurrenceNote	VerseId
PSA	36	9	f7u5	figs-metaphor		0.0	in your light we will see light	Here “light” is a metaphor for true knowledge. Alternate translation: “when you enlighten us, we will know the truth” or “your light is what enables us to know the truth about you” (See: [[rc://en/ta/man/translate/figs-metaphor]])	PSA 36:9
PSA	36	10	d1ua	figs-metaphor		0.0	Extend your covenant faithfulness fully to those who know you	The writer speaks of Yahweh continuing to act faithfully towards the people as if Yahweh were to extend his covenant faithfulness or make it longer. If your language does not use an abstract noun for the idea behind the word **faithfulness**, you could express the same idea with an adverb. Alternate translation: “Continue to act faithfully to those who know you” (See: [[rc://en/ta/man/translate/figs-metaphor]] and [[rc://en/ta/man/translate/figs-abstractnouns]])	PSA 36:10
PSA	36	10	jtd4	figs-abstractnouns		0.0	your defense to the upright of heart	If your language does not use an abstract noun for the idea behind the word **defense**, you could express the same idea with a verbal form. “Continue” is implied from the previous phrase. Alternate translation: “Continue to protect the upright of heart” (See: [[rc://en/ta/man/translate/figs-abstractnouns]] and [[rc://en/ta/man/translate/figs-ellipsis]])	PSA 36:10
PSA	36	10	qms7	figs-synecdoche		0.0	the upright of heart	Here “heart” refers to the people. Alternate translation: “the upright” or “people who act righteously” (See: [[rc://en/ta/man/translate/figs-synecdoche]])	PSA 36:10
PSA	36	11	z9yf	figs-synecdoche		0.0	the foot of the arrogant man … the hand of the wicked	Here “foot” and “hand” refer to the evil people. These are not specific men. This refers to evil people in general. Alternate translation: “arrogant people … wicked people” (See: [[rc://en/ta/man/translate/figs-synecdoche]] and [[rc://en/ta/man/translate/figs-genericnoun]])	PSA 36:11
PSA	36	12	mm9r	figs-metaphor		0.0	evildoers have fallen; they are knocked down and are not able to get up	All three phrases describe the evildoers as defeated. (See: [[rc://en/ta/man/translate/figs-metaphor]])	PSA 36:12
PSA	36	12	q7yf	figs-activepassive		0.0	they are knocked down	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “you have knocked them down” or “you have destroyed them” (See: [[rc://en/ta/man/translate/figs-activepassive]])	PSA 36:12
PSA	37	2	y2vk	figs-simile		0.0	dry up as the grass … wither as the green plants	Evildoers are spoken of as if they are grass and plants that dry up and die in the hot weather. These two similes both mean they will die. Alternate translation: “die” or “come to an end” (See: [[rc://en/ta/man/translate/figs-simile]] and [[rc://en/ta/man/translate/figs-parallelism]])	PSA 37:2
PSA	37	3	eb2r	figs-metaphor		0.0	graze in faithfulness	Faithfulness is spoken of as if it was an animal that would be strengthened by feeding in good pasture. Alternate translation: “nourish faithfulness” or “increase your faithfulness” (See: [[rc://en/ta/man/translate/figs-metaphor]])	PSA 37:3
PSA	37	4	pbq2	figs-metonymy		0.0	the desires of your heart	Here “heart” represents the person’s inner being and thoughts. Alternate translation: “your deepest, inner desires” or “the things that you desire the most” (See: [[rc://en/ta/man/translate/figs-metonymy]])	PSA 37:4
PSA	37	5	wt82	figs-idiom		0.0	Give your ways to Yahweh	Here “give your ways” is an idiom that means to ask Yahweh to control your life. Alternate translation: “Ask Yahweh to guide your actions in life” (See: [[rc://en/ta/man/translate/figs-idiom]])	PSA 37:5
PSA	37	5	i61n	figs-idiom		0.0	act on your behalf	This is to represent another in legal issues. Here, when one trusts in Yahweh, he will defend that person and grant justice to that person. (See: [[rc://en/ta/man/translate/figs-idiom]])	PSA 37:5
PSA	37	6	lt22	figs-parallelism		0.0	like the daylight … like the day at noon	Both of these phrases mean about the same thing. (See: [[rc://en/ta/man/translate/figs-parallelism]])	PSA 37:6
PSA	37	6	n8jl	figs-simile		0.0	like the daylight	This means “in full view of everyone.” Alternate translation: “as clear to see as the light of day” (See: [[rc://en/ta/man/translate/figs-simile]])	PSA 37:6
PSA	37	6	jt1t	figs-simile		0.0	like the day at noon	This means “as visible as the noon sun.” Alternate translation: “as visible as the light at the brightest time of day” (See: [[rc://en/ta/man/translate/figs-simile]])	PSA 37:6
PSA	37	9	qq5y	figs-metaphor		0.0	will be cut off	The destruction of the wicked is spoken of as if they were a branch of a plant that was cut off and thrown away. (See: [[rc://en/ta/man/translate/figs-metaphor]])	PSA 37:9
PSA	37	9	rvq6	figs-metaphor		0.0	will inherit the land	The possession of the land is spoken of as if it will be received as an inheritance. Alternate translation: “will receive the land as their own possession” or “will live safely in the land” (See: [[rc://en/ta/man/translate/figs-metaphor]])	PSA 37:9
PSA	37	10	zbl4	figs-idiom		0.0	will disappear	This idiom refers to the death of the evil man. Alternate translation: “will die and you will no longer see him” (See: [[rc://en/ta/man/translate/figs-idiom]])	PSA 37:10
PSA	37	11	ma58	figs-nominaladj		0.0	the meek	This refers to the people who are meek. Alternate translation: “the meek people” (See: [[rc://en/ta/man/translate/figs-nominaladj]])	PSA 37:11
PSA	37	11	bs1x	figs-metaphor		0.0	will inherit the land	The possession of the land is spoken of as if it will be received as an inheritance. See how you translated this in [Psalms 37:9](../037/009.md). Alternate translation: “will receive the land as their own possession” or “will live safely in the land” (See: [[rc://en/ta/man/translate/figs-metaphor]])	PSA 37:11
PSA	37	12	vej2	figs-genericnoun		0.0	The wicked man	This does not refer to a specific man. It refers to wicked people in general. Alternate translation: “The wicked person” (See: [[rc://en/ta/man/translate/figs-genericnoun]])	PSA 37:12
PSA	37	12	k2zu	figs-nominaladj		0.0	the righteous	This does not refer to specific people. This refers to people who are righteous. Alternate translation: “the righteous person” (See: [[rc://en/ta/man/translate/figs-nominaladj]])	PSA 37:12
PSA	37	13	g21a	figs-explicit		0.0	his day is coming	It is implied that “his day” will be a day of judgment. Alternate translation: “the day is coming when Yahweh will judge and punish him” or “the day is coming when Yahweh will judge and punish the wicked person” (See: [[rc://en/ta/man/translate/figs-explicit]])	PSA 37:13
PSA	37	14	wde8	figs-nominaladj		0.0	The wicked	This refers to the wicked people. Alternate translation: “The wicked people” (See: [[rc://en/ta/man/translate/figs-nominaladj]])	PSA 37:14
PSA	37	14	yet9	figs-synecdoche		0.0	have drawn out their swords … have bent their bows	Both “swords” and “bows” are weapons used to attack people. The fact that they are “drawn” and “bent” means they are ready to start attacking. Alternate translation: “have prepared their weapons in order to attack” (See: [[rc://en/ta/man/translate/figs-synecdoche]])	PSA 37:14
PSA	37	14	f2i7	figs-metaphor		0.0	to cast down	This destruction of the needy people is spoken of as if they were clay pots that would break into pieces when thrown down on the ground. Alternate translation: “to destroy” (See: [[rc://en/ta/man/translate/figs-metaphor]])	PSA 37:14
PSA	37	14	r9uh	figs-doublet		0.0	the oppressed and needy	These terms both refer to people who are powerless to defend themselves. Alternate translation: “people who are not able to resist them” (See: [[rc://en/ta/man/translate/figs-doublet]])	PSA 37:14
PSA	37	15	p5xq	figs-synecdoche		0.0	Their swords will pierce their own hearts	Swords are examples of weapons and “hearts” represent the people. To “pierce the heart” is an idiom that means “to kill.” Alternate translation: “Their weapons will be turned against them and they will kill themselves” (See: [[rc://en/ta/man/translate/figs-synecdoche]] and [[rc://en/ta/man/translate/figs-idiom]])	PSA 37:15
PSA	37	16	brs7	figs-nominaladj		0.0	Better is the little that the righteous has	The nominal adjective “the little” refers to few possessions. The nominal adjective “the righteous” refers to a righteous person. Alternate translation: “Better are the few possessions that a righteous person has” (See: [[rc://en/ta/man/translate/figs-nominaladj]])	PSA 37:16
PSA	37	16	w4rb	figs-nominaladj		0.0	the abundance	This refers to the wealth of the wicked people. (See: [[rc://en/ta/man/translate/figs-nominaladj]])	PSA 37:16
PSA	37	17	psr9	figs-metonymy		0.0	For the arms of the wicked people will be broken	Here “arms” represent the strength of the wicked people. Breaking their arms represents taking away their power. This could be stated in active form. Alternate translation: “For Yahweh will remove the strength of the wicked people” (See: [[rc://en/ta/man/translate/figs-metonymy]] and [[rc://en/ta/man/translate/figs-activepassive]])	PSA 37:17
PSA	37	18	f64m	figs-idiom		0.0	watches over the blameless	To “watch over” means to protect someone. Here “the blameless” refers to the blameless people. Alternate translation: “protects the blameless people” (See: [[rc://en/ta/man/translate/figs-idiom]] and [[rc://en/ta/man/translate/figs-nominaladj]])	PSA 37:18
PSA	37	18	ck1b	figs-idiom		0.0	day by day	This is an idiom that means “continually.” Alternate translation: “every day” (See: [[rc://en/ta/man/translate/figs-idiom]])	PSA 37:18
PSA	37	19	itw1	figs-idiom		0.0	when times are bad	This phrase refers to disasters, such as famine. Alternate translation: “when calamities occur” (See: [[rc://en/ta/man/translate/figs-idiom]])	PSA 37:19
PSA	37	20	y7p7	figs-simile		0.0	Yahweh’s enemies will be like the glory of the pastures	The writer compares Yahweh’s enemies to the flowers blooming in the fields. (See: [[rc://en/ta/man/translate/figs-simile]])	PSA 37:20
PSA	37	20	c5yy	figs-metaphor		0.0	be consumed and disappear in the smoke	The writer speaks of the destruction of the wicked as if they were weeds or wilted flowers in the field that are burned off after the harvest. If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “Yahweh will destroy them as fire turns the weeds of the field into smoke” (See: [[rc://en/ta/man/translate/figs-metaphor]] and [[rc://en/ta/man/translate/figs-activepassive]])	PSA 37:20
PSA	37	21	bz3p	figs-doublet		0.0	is generous and gives	These mean the same thing and emphasize the generosity of the righteous. (See: [[rc://en/ta/man/translate/figs-doublet]])	PSA 37:21
PSA	37	22	u3r4	figs-parallelism		0.0	Those who are blessed by God will inherit the land; those who are cursed by him will be cut off	This is a contrastive form of Parallelism. Those who are blessed by God in contrast to those who are cursed by God. (See: [[rc://en/ta/man/translate/figs-parallelism]])	PSA 37:22
PSA	37	22	bf1j	figs-activepassive		0.0	Those who are blessed by God	This can be stated as active. Alternate translation: “Those whom God blesses” (See: [[rc://en/ta/man/translate/figs-activepassive]])	PSA 37:22
PSA	37	22	tev2	figs-metaphor		0.0	will inherit the land	The possession of the land is spoken of as if it had been received as an inheritance. See how you translated this in [Psalms 37:9](../037/009.md). Alternate translation: “will receive the land as their own possession” or “will be allowed to live safely in the land” (See: [[rc://en/ta/man/translate/figs-metaphor]])	PSA 37:22
PSA	37	22	u6uk	figs-activepassive		0.0	those who are cursed by him	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “those whom Yahweh curses” (See: [[rc://en/ta/man/translate/figs-activepassive]])	PSA 37:22
PSA	37	22	n6u3	figs-metaphor		0.0	will be cut off	The destruction of the wicked is spoken of as if they were a branch of plant that was cut off and thrown away. See how you translated this in [Psalms 37:9](../037/009.md). (See: [[rc://en/ta/man/translate/figs-metaphor]])	PSA 37:22
